full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"Brilliant and succinct 
@NolteNC - Alec Baldwin and Louis C.K.: 'Saturday Night Live' Is Part of the Problem https://t.co/jIdRwumGj4 via @BreitbartNews",United States,0.899999976158,0.899999976158,2017-11-13 23:19:25,LegalForTrump
"No. That's offensive. Who am I, Louis C.K? https://t.co/QyEv63pVhZ",WV,0.800000011921,-0.10000000149,2017-11-13 23:18:46,grntsiturbo
Pamela Adlon Distances Herself From Manager Dave Becky &amp;amp; Louis C.K. https://t.co/toUR6ocdok https://t.co/ZGsCWiML8T,Global,0.10000000149,0.0,2017-11-13 23:18:29,Feminism_Newz
Reading this @NolteNC article it’s easy to see...SNL Hates Women.  https://t.co/JlHqcrIFQ9,United States,0.0,0.0,2017-11-13 23:18:20,LegalForTrump
"Louis C.K.'s former manager Dave Becky responds to sex scandal – ""What I did was wrong"": https://t.co/x9JpwQMCwC","Toronto, ON, Canada",0.5,-0.5,2017-11-13 23:18:19,madhatressTO
Hollywood is a cesspool! Ex-Manager Apologizes 4His Handling of SexualMisconduct ComplaintsAgainst Louis C.K. - TIME https://t.co/OpxjzKOFXz,Connecticut,0.5,0.0,2017-11-13 23:16:32,kenluke
Pamela Adlon Drops Manager Dave Becky Amid Louis C.K. Sexual Misconduct Scandal https://t.co/IyjFBdUt0H https://t.co/xVxVfDHRw7,"Los Angeles, CA",0.10000000149,0.0,2017-11-13 23:16:20,zesty_tv
Louis C.K. Ruined More Than Just His Own Career - https://t.co/U4HeWMCYE9,Cincinnati,0.899999976158,-0.40000000596,2017-11-13 23:15:52,aplayatobenamed
"Lena Headey calls out Louis C.K. on Twitter: “He didn’t apologize. FULL STOP."" https://t.co/WtvLBSVQVd https://t.co/mLcr0oliXQ",Chile,0.600000023842,0.0,2017-11-13 23:15:34,xwondervan
"Louis C.K., Roy Moore, and Hollywood's Sexualization of Girls - The Atlantic https://t.co/1GHHbJum0x","Los Angeles, CA",0.0,0.0,2017-11-13 23:15:22,SoCalCaral
