full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
Sarah Silverman Breaks Silence On Longtime Friend Louis C.K. After HIs Admission Of Sexually Inappropriate Behaviour https://t.co/ypvBdqV5WC,Athens - Nicosia,1.0,-0.40000000596,2017-11-17 06:13:27,parishatzi
Sarah Silverman Breaks Silence On Longtime Friend Louis C.K. After HIs Admission Of Sexually Inappropriate Behaviour https://t.co/5Pdbt0dd56 https://t.co/Uc2etkncbO,"Chester, England",1.0,-0.40000000596,2017-11-17 06:11:27,PoliDigitalUK
Sarah Silverman Breaks Silence On Longtime Friend Louis C.K. After HIs Admission Of Sexually Inappropriate Behaviour https://t.co/Q2vb7LeusU | Huffington Post,"Sheffield, UK",1.0,-0.20000000298,2017-11-17 06:11:26,politics_db
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,"Clearwater, FL",0.10000000149,-0.10000000149,2017-11-17 06:09:57,BlgaethGaeth
"Women &amp; girls need to stop accepting invitations into celebrity hotel rooms. Weinstein, Louis C.K., Tyson, Bryant, Stallone, etc. There’s no difference btwn entering their rooms or walking down a dark alley alone. Don’t allow yourselves to be vulnerable. “When your a star...”~DJT",Arizona,1.79999995232,-0.300000011921,2017-11-17 06:07:23,Dlstoke
Sarah Silverman breaks silence on longtime friend Louis C.K. https://t.co/LBpIZgwXS6 https://t.co/RVbtRJhKrc,London,0.10000000149,0.0,2017-11-17 06:06:33,HuffPostUKEnt
‘The Cops’: Animators Laid Off While TBS Mulls Fate Of Louis C.K. Series https://t.co/3NOAKP7vy9 #news,Box Office,0.300000011921,0.0,2017-11-17 06:04:23,crafts_24
Hyde and C.K. https://t.co/iD1lbJJB1k,"Toronto, Canada",0.10000000149,0.0,2017-11-17 06:02:55,criticsatlarge
"It's important to distinguish PATTERNS of predatory behaviour from stupid things someone does once or twice. So now we wait to see if there are more Franken boob mime photos, like the patterns of Louis C.K, Moore, Weinstein, Toback, and Spacey.",Karachi,1.10000002384,-0.5,2017-11-17 06:00:43,tjaffry
"6. Last, what Franken did is not on the same planet as what Moore, Trump, Weinstein, and Louis C.K. are accused of. What they are accused of is serial sexual predator behavior, and Moore and Trump are accused of preying on children.","Virginia, USA",1.5,-0.300000011921,2017-11-17 06:00:34,RhondaLights
