full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"FX Ends Deal With Louis C.K. After Sexual Misco 
 https://t.co/KbTIPKmtZY","Languedoc/Occitanie, FRANCE",0.0,0.0,2017-11-19 06:11:33,Cherie_O
powerful RT @NYDailyNews: Sarah Silverman breaks her silence on longtime friend Louis C.K. after sexual assault accusations https://t.co/KjMe7rB4Ls,Tokyo,0.899999976158,-0.40000000596,2017-11-19 06:10:07,Esu_Ken
"This genre of work, also known as erasure poetry, involves looking at a passage or article and scribbling out words until a sparse poem remains. https://t.co/iveZVh6VES",United States,0.20000000298,0.10000000149,2017-11-19 05:51:50,DigitalTectum
U r known by the friends u keep twenty years &amp; u knew nothing sorry this fish smells https://t.co/3MrG22Jguh,"Clayton, NC",0.600000023842,-0.600000023842,2017-11-19 05:42:14,etmercado94
"If Weinstein and Mark Halperin and Louis C. K. and all the rest can be held accountable, so can the former president and so can his party, which so many Americans so desperately need to rise again. https://t.co/rcejUn58EU","Galicia - Brussels, Belgium ",0.40000000596,0.20000000298,2017-11-19 05:38:38,sietedeoctubre
Sarah Silverman grapples with the allegations against her friend Louis C.K. https://t.co/ZhEN17danV https://t.co/Clt4iNutjt,"Los Angeles, CA",0.10000000149,0.0,2017-11-19 05:32:25,twinzmadre
TBS Suspends Production on Louis C.K. Animated Comedy ‘The Cops’ https://t.co/Wa60yBRyAb https://t.co/YXZUz9dEi4,India,0.0,0.0,2017-11-19 05:30:32,aeonsource
Bill Burr Thinks Louis C.K ‘Will Definitely Be Back’ After Admitting to Sexual Misconduct: https://t.co/yEx9DFO6ts https://t.co/ql0tjNri8a,"Kansas City, MO",0.0,0.0,2017-11-19 05:28:01,BertonJames3
"""Louis C.K., Harvey Weinstein, and many other men alleged to be abusers have something else in common: They were great at seeming to be good."" 

Bijak, membumi, and ""baeeq banget."" https://t.co/gb31J1JtuU","Groningen, Nederland",0.600000023842,0.10000000149,2017-11-19 05:27:37,tyas2709
Bill Burr Thinks Louis C.K ‘Will Definitely Be Back’ After Admitting to Sexual Misconduct: https://t.co/yEx9DFO6ts https://t.co/ql0tjNri8a,"Lausanne, Switzerland",0.0,0.0,2017-11-19 05:26:24,IMDBorg
